epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
1,0.9959198167628568,0.6596605278875517,0.7650273224043715,0.758946093790763,0.7650273224043715,0.7604151594271754,0.8393434221203536
2,0.5349222044662937,0.5661176099725391,0.8005464480874317,0.785987281500655,0.8005464480874317,0.7869233396334464,0.8527927690755123
3,0.4421363175725159,0.5588766446580058,0.8032786885245902,0.8024046413517997,0.8032786885245902,0.802544432259945,0.8668284811585556
4,0.3537484183502586,0.5487465427621551,0.825136612021858,0.8108576104869761,0.825136612021858,0.8149363712351604,0.8754551035851454
5,0.30860829021295777,0.6426571685334911,0.8114754098360656,0.8003903200624513,0.8114754098360656,0.8025087661196375,0.8728831442891059
6,0.2640680119233287,0.567275243608848,0.855191256830601,0.8455240429512345,0.855191256830601,0.8462771241111281,0.8980205391888285
7,0.20236037294987752,0.629432348129542,0.8415300546448088,0.8340749552098785,0.8415300546448088,0.8340459912844345,0.8906715231405198
8,0.18265833685417537,0.6432013885806436,0.8415300546448088,0.8284985778832262,0.8415300546448088,0.8275551638847412,0.8883021760422434
9,0.15246529844791992,0.6864332440106765,0.8306010928961749,0.8145340761378095,0.8306010928961749,0.8157623734348383,0.8997260273972603
10,0.1281368888752616,0.643422717957393,0.8278688524590164,0.8309123800665481,0.8278688524590164,0.8284701352462668,0.8852119680636577
11,0.13550273142755032,0.6674860412983791,0.8415300546448088,0.831944608266976,0.8415300546448088,0.8354897489371236,0.9050233549127265
12,0.11251146156016899,0.6703987894174845,0.8387978142076503,0.821253585124672,0.8387978142076503,0.8251266898567283,0.9014456511049608
13,0.11869381700196992,0.7367428270695002,0.819672131147541,0.8068098343813422,0.819672131147541,0.8103578363336233,0.9028406808769962
14,0.11172518850830586,0.6314629379497922,0.8360655737704918,0.8289828450289689,0.8360655737704918,0.8307826642597995,0.9162111400779301
15,0.09135400799467512,0.745381120916294,0.8442622950819673,0.8318652542061352,0.8442622950819673,0.8347718452079868,0.9075089628590458
16,0.08391754487124474,0.6820216765222342,0.8415300546448088,0.8320817138294871,0.8415300546448088,0.8308566373708739,0.9027874362540566
17,0.07250396052942328,0.7205287316895049,0.8333333333333334,0.827266224971143,0.8333333333333334,0.8299354278161186,0.8837966925264349
18,0.06911003403365612,0.7201330839939739,0.819672131147541,0.8098381480153174,0.819672131147541,0.8136240298671262,0.8929377350605934
19,0.07278608688679726,0.7554191720226536,0.819672131147541,0.8107157287309756,0.819672131147541,0.8126597781511916,0.8797872193817786
20,0.07122068090931229,0.8001729939942774,0.8142076502732241,0.8090781823732811,0.8142076502732241,0.8113103041759591,0.8920980625190017
21,0.059648711517777134,0.72373027322085,0.8306010928961749,0.8268088842894217,0.8306010928961749,0.8275036009039182,0.9013755996713404
22,0.05874587036669254,0.7180930465135885,0.8387978142076503,0.8326177465521728,0.8387978142076503,0.8333543851885534,0.8969822812846069
23,0.056840206577402096,0.8811035263149635,0.8114754098360656,0.7954343595537561,0.8114754098360656,0.8014139453376415,0.8827866283269055
24,0.04361479198965042,0.7727951109409332,0.8306010928961749,0.8224116189068139,0.8306010928961749,0.8235700017397466,0.886786703601108
25,0.04401838123474432,0.8409631538974203,0.8306010928961749,0.8206169127986958,0.8306010928961749,0.8197213783903474,0.8943920444315175
26,0.04875459773061068,0.7933247477302084,0.8278688524590164,0.821523346884092,0.8278688524590164,0.8231923137007914,0.8907551624019754
27,0.053866306603278805,0.7799144861004923,0.8278688524590164,0.8225527493007381,0.8278688524590164,0.8242357430378783,0.8884390400536095
28,0.04104101192206144,0.886993697884938,0.8306010928961749,0.8215475897623508,0.8306010928961749,0.8232070252595874,0.8964789435404515
29,0.04855972637786814,0.8771317121775254,0.8224043715846995,0.8123210069224767,0.8224043715846995,0.8147582721024342,0.8867358192910693
