epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
1,0.690305051818976,0.4498026643110358,0.7868852459016393,0.7784405032406573,0.7868852459016393,0.7821661086322517,0.8456379551142885
2,0.1791277690689363,0.35739928160024725,0.7841530054644809,0.7792524895734011,0.7841530054644809,0.7779774777410416,0.8469501076271303
3,0.1000955695958312,0.35698248016769474,0.7978142076502732,0.7995169238542118,0.7978142076502732,0.7921863466727436,0.8440298827260131
4,0.06106519935090783,0.4000838012232081,0.7950819672131147,0.7887615440611485,0.7950819672131147,0.790134861945566,0.8513346904836998
5,0.05363421253961227,0.39997324962978775,0.8005464480874317,0.788971112482881,0.8005464480874317,0.7906852562635058,0.8484046817380151
6,0.036479583769307836,0.4153669278906739,0.8060109289617486,0.8081715752562463,0.8060109289617486,0.8022091230478354,0.8548690050505753
7,0.047530424130736326,0.37129736934667046,0.7978142076502732,0.7919172902628414,0.7978142076502732,0.7939251758987562,0.8598459251250169
8,0.029072349680696472,0.3965171136609886,0.7923497267759563,0.7736426328467346,0.7923497267759563,0.7805612132071231,0.8663852503009994
9,0.03503802551732287,0.35351060023126396,0.8169398907103825,0.8086518888672404,0.8169398907103825,0.8088712154371209,0.8719285290242242
10,0.028061506088247173,0.36843816547290137,0.8032786885245902,0.7887064561724644,0.8032786885245902,0.7939962233468377,0.8785392512674227
11,0.03628676564549887,0.3617413184079139,0.8087431693989071,0.8030319478795043,0.8087431693989071,0.8036198533297306,0.8734542123555245
12,0.03280747167287779,0.4391757061138101,0.8142076502732241,0.7980338180808382,0.8142076502732241,0.8045142232235861,0.8614327663582471
13,0.04957218315924009,0.38069618201774097,0.7923497267759563,0.7811452042706053,0.7923497267759563,0.7844570370302083,0.854659663182975
14,0.03838562730692027,0.35348106477328617,0.7950819672131147,0.7865650814059686,0.7950819672131147,0.7889641159267694,0.8620533695160562
15,0.02848464610885616,0.38898800246660475,0.8278688524590164,0.8152837970814228,0.8278688524590164,0.8181120255576949,0.8825115562403698
16,0.03811953709167858,0.4567376853007337,0.7814207650273224,0.7551413079300686,0.7814207650273224,0.7662549249925671,0.8547599287065131
17,0.035202225106573955,0.4110289249245239,0.7978142076502732,0.7865839108064945,0.7978142076502732,0.7894868321271545,0.8711244032266916
18,0.011863824539392701,0.41979826751934446,0.8087431693989071,0.804777833904282,0.8087431693989071,0.8057599537767216,0.8626491196173587
19,0.03340526537950787,0.5050025962941025,0.8060109289617486,0.7896274956463333,0.8060109289617486,0.7917266071221881,0.8636416419903618
20,0.037771774819329654,0.3819587367343838,0.8360655737704918,0.8319035423791046,0.8360655737704918,0.8332870628333839,0.8941941299389503
21,0.017852960585831013,0.40209024853032566,0.8333333333333334,0.8324600870559365,0.8333333333333334,0.830523150893857,0.8871581769436998
22,0.017069775094655078,0.39942704967182613,0.8360655737704918,0.8244686538976703,0.8360655737704918,0.8264449698384212,0.8905553530879425
23,0.02001093165076979,0.41163138672709465,0.825136612021858,0.8161267498138753,0.825136612021858,0.8134089713274761,0.8939014202172098
24,0.03399955280913317,0.4360754259902498,0.8169398907103825,0.8074468804532711,0.8169398907103825,0.8062725968488614,0.8736296935692707
25,0.022218880819042643,0.4373253666512344,0.819672131147541,0.8083269374856525,0.819672131147541,0.8102426590423344,0.881101768463585
26,0.01862786916753123,0.43843440897762775,0.819672131147541,0.8111970368688018,0.819672131147541,0.8125689628446078,0.8741311902693311
27,0.025538728340897567,0.4549914357130942,0.8333333333333334,0.8272779551652617,0.8333333333333334,0.8270682337059044,0.8893601584954097
28,0.0330759505587475,0.4120677897261213,0.8306010928961749,0.8251205244550621,0.8306010928961749,0.8253370800351455,0.8951420688459705
29,0.012907833148559835,0.38636508979834616,0.8333333333333334,0.8242909185532138,0.8333333333333334,0.8238485225404013,0.8936317389863239
30,0.010362659416626762,0.45179952705359977,0.8360655737704918,0.8217972211789939,0.8360655737704918,0.8245868552812442,0.8981780116561987
31,0.010254704669291492,0.44815650675445795,0.8278688524590164,0.8188758221904233,0.8278688524590164,0.8192400735054284,0.8977174383383817
