epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
1,1.002510348415893,0.4620483997075454,0.644808743169399,0.7307152567061262,0.644808743169399,0.6257237319033153,0.8274141910505547
2,0.6026212419180766,0.3651688592913358,0.7377049180327869,0.7870566432806415,0.7377049180327869,0.7442220390755263,0.8747533464881874
3,0.5263484971921729,0.3538497887227846,0.7185792349726776,0.773702477043098,0.7185792349726776,0.7326606917751639,0.8686175632278783
4,0.41700475594109815,0.40928683980651526,0.7185792349726776,0.7911590526056542,0.7185792349726776,0.7178961284358696,0.8537285902503293
5,0.35490545892642567,0.33845754773558484,0.7650273224043715,0.8179602890969075,0.7650273224043715,0.7741001409910727,0.8761213099320826
6,0.3018521731507423,0.323074063529139,0.7568306010928961,0.8175825298254196,0.7568306010928961,0.7670074117135672,0.8723040903456825
7,0.2442077633762813,0.3242546373411365,0.7868852459016393,0.8241745725952043,0.7868852459016393,0.7943451682406191,0.8834811732998404
8,0.23871215288628542,0.3291939824981534,0.7950819672131147,0.8143685078743037,0.7950819672131147,0.8003593982248464,0.8838961280962585
9,0.20939502223146797,0.3255436929023784,0.7896174863387978,0.8117279219143296,0.7896174863387978,0.7978692042102618,0.883713489661792
10,0.20750825098113398,0.31984619585716206,0.8005464480874317,0.819325128508332,0.8005464480874317,0.8067896534872852,0.8826404596625328
11,0.15251781158883165,0.2691884329137595,0.8060109289617486,0.8345172652953379,0.8060109289617486,0.8138872815909134,0.9043680397880852
12,0.1493921763600235,0.27251489828948094,0.8142076502732241,0.8302166486270336,0.8142076502732241,0.8185353621090105,0.8965756851409195
13,0.12883640884209183,0.27044077488877205,0.8224043715846995,0.8323560114615621,0.8224043715846995,0.8258946896752185,0.9000234137204401
14,0.13815904728329295,0.3171601262267517,0.8005464480874317,0.8298123922896236,0.8005464480874317,0.8085522887564334,0.8908851769038537
15,0.1247439505930189,0.26799629474787606,0.8060109289617486,0.8228356580262465,0.8060109289617486,0.811838762512177,0.8996980969324492
16,0.11447671961745388,0.28436272895044606,0.8142076502732241,0.8126249006673877,0.8142076502732241,0.8116043851610494,0.8907514864961674
17,0.11912248426968923,0.26453551198558317,0.8278688524590164,0.8230164335778356,0.8278688524590164,0.8242462329937456,0.9076612564124128
18,0.12129875229837363,0.27050521856416826,0.8360655737704918,0.8563876809449577,0.8360655737704918,0.838732922995739,0.8959387588342389
19,0.10616792387799764,0.2662658943167037,0.8360655737704918,0.8417543730208165,0.8360655737704918,0.8380695138147081,0.9078813109668993
20,0.08957925546343651,0.25884098261999694,0.8114754098360656,0.8194385206581061,0.8114754098360656,0.8145250744601096,0.8997555012224939
21,0.08971720958170012,0.2734370571156235,0.8360655737704918,0.8310986524101277,0.8360655737704918,0.8328941368575982,0.9060566180382494
22,0.08947332632622261,0.277583755309815,0.8224043715846995,0.8174412523219534,0.8224043715846995,0.8184832973717421,0.9047941326777255
23,0.07424441951428415,0.2557037606501304,0.8306010928961749,0.8223351892743368,0.8306010928961749,0.8247854289110421,0.8994552311775388
24,0.08084100451489339,0.2600637876590633,0.8306010928961749,0.832371377950834,0.8306010928961749,0.830481181781337,0.9081984275446913
25,0.06671813794689471,0.2560881670139244,0.8224043715846995,0.822365393552388,0.8224043715846995,0.8217485413367721,0.9060566180382494
26,0.06228169009437292,0.2541069464920008,0.8278688524590164,0.8216908332330973,0.8278688524590164,0.8233644422668966,0.9064842153077447
27,0.0526977875778871,0.269415971590206,0.8224043715846995,0.8207996366577347,0.8224043715846995,0.8213804468186018,0.8969229511324304
28,0.06215661343357288,0.256244737703009,0.8360655737704918,0.8356501049620576,0.8360655737704918,0.8346128446346928,0.9070751523358158
29,0.0653545338368333,0.24961730080616215,0.8333333333333334,0.8238648859072484,0.8333333333333334,0.8264983035407315,0.9125466649633068
30,0.044421901066332634,0.26337898064040294,0.8306010928961749,0.8248927543045191,0.8306010928961749,0.8272008764273935,0.904421858317503
31,0.05084151554313829,0.2685803696513176,0.825136612021858,0.8196009523151199,0.825136612021858,0.8213793090954077,0.8970464135021097
32,0.049173700179420375,0.26219983635541133,0.8169398907103825,0.799568216143522,0.8169398907103825,0.8055422141808458,0.8998443768649791
33,0.04640039779749951,0.2689159778351693,0.819672131147541,0.7988191696501475,0.819672131147541,0.8065658992765028,0.900644550554759
34,0.04891669821965341,0.2599932260851821,0.819672131147541,0.8058924052536736,0.819672131147541,0.8102725500306224,0.8982797200803843
35,0.037719539941463154,0.266904890962431,0.8224043715846995,0.8105773023675693,0.8224043715846995,0.8131238457889546,0.8989720159908624
