epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
1,0.9956967994246794,0.659492599575416,0.76775956284153,0.7617341971902234,0.76775956284153,0.7630743660438104,0.8403050480906038
2,0.5349181023142908,0.5666382124890452,0.8005464480874317,0.785987281500655,0.8005464480874317,0.7869233396334464,0.8527927690755123
3,0.44219149321155704,0.5580555816059527,0.8032786885245902,0.8024046413517997,0.8032786885245902,0.802544432259945,0.8668284811585556
4,0.3533313292200151,0.5496356066154398,0.8224043715846995,0.8052624348723506,0.8224043715846995,0.8106387394664581,0.8742916022668727
5,0.308385637021907,0.6426090789229973,0.8087431693989071,0.7958973024546796,0.8087431693989071,0.7985621965992975,0.8725576506142829
6,0.2647513931050249,0.5742021763454312,0.8497267759562842,0.8376929538386837,0.8497267759562842,0.8393112799124477,0.8942504692178748
7,0.19742075442943885,0.6260338769010876,0.8442622950819673,0.8374987866225854,0.8442622950819673,0.839065759209495,0.9018572880207745
8,0.1853574603472067,0.6452910841807075,0.8415300546448088,0.8278272097142688,0.8415300546448088,0.8280806229487626,0.898822074161536
9,0.15683334349128214,0.6776169595187125,0.8306010928961749,0.8149044467140228,0.8306010928961749,0.8161234957645792,0.8966646262473842
10,0.13076433527242878,0.6267339694111244,0.8360655737704918,0.8365033164821796,0.8360655737704918,0.8356987127790291,0.8942406674974265
11,0.13725963506199743,0.663773219384577,0.8469945355191257,0.8363251543377423,0.8469945355191257,0.8390672576576733,0.9113322524738637
12,0.11707626570664022,0.7032607887750086,0.8415300546448088,0.8246281777144214,0.8415300546448088,0.8275311357418397,0.9019405212998048
13,0.11937876219820717,0.7455166579912538,0.8278688524590164,0.818056529155696,0.8278688524590164,0.8198562962252153,0.9049474094273471
14,0.1200301733839771,0.6466106309191041,0.8224043715846995,0.8207628371773383,0.8224043715846995,0.819790640560002,0.9106486471547411
15,0.09696118282559126,0.7606483615286972,0.8415300546448088,0.8285317493406444,0.8415300546448088,0.8296910261858303,0.9044359448435493
16,0.0973712460178396,0.6866529269710832,0.8387978142076503,0.8230045431198073,0.8387978142076503,0.8263174400176784,0.9017435781501681
17,0.0848133544963987,0.7366278139145478,0.8415300546448088,0.8333292456902786,0.8415300546448088,0.8365470587517139,0.897997540111386
18,0.07967469326989807,0.7644471250798391,0.8169398907103825,0.8047735694994033,0.8169398907103825,0.8074027084471093,0.8804603132687524
19,0.08340178255963585,0.7643572389269653,0.8333333333333334,0.8256926109814793,0.8333333333333334,0.8265307781854925,0.8847010066785209
20,0.08523810407875673,0.7589429007924121,0.819672131147541,0.8167912459458586,0.819672131147541,0.8176095239638863,0.8939628055846808
21,0.06350769952911398,0.7547549869379272,0.8224043715846995,0.8132818805922972,0.8224043715846995,0.8147343251499884,0.8953961750422159
22,0.06717511971035729,0.7047074356156847,0.8387978142076503,0.830044549574129,0.8387978142076503,0.831474242706097,0.892878717635324
23,0.07247021725482267,0.9934371290323527,0.8087431693989071,0.7929181628200246,0.8087431693989071,0.7962721299768745,0.8813001891084495
24,0.07214497997546973,0.7918243402534205,0.825136612021858,0.8215873077405343,0.825136612021858,0.8186975876365812,0.8800674094185937
25,0.05136112552946028,0.8596080714917701,0.825136612021858,0.814679429965567,0.825136612021858,0.8178000256745638,0.8940242120067287
26,0.05711625516414642,0.7534997508577679,0.8142076502732241,0.8084081395236828,0.8142076502732241,0.810247588517498,0.8912383340298091
