epoch,train_loss,val_loss,accuracy,precision,recall,f1,qwk
1,0.42417180922657965,0.32613153427920705,0.7759562841530054,0.763879663188488,0.7759562841530054,0.7681463853792013,0.8351772439473578
2,0.2849832290472024,0.2715338182029991,0.819672131147541,0.8216527213634254,0.819672131147541,0.8141659108207024,0.8853990262489415
3,0.2059709737236284,0.23606165078127644,0.8469945355191257,0.8455237992999767,0.8469945355191257,0.8439345951348871,0.8979017982673433
4,0.16566793888413153,0.2522179660453497,0.8333333333333334,0.8477097536457663,0.8333333333333334,0.837736322545086,0.8978199099177347
5,0.1200224312793133,0.22425440774691072,0.8442622950819673,0.8416690651402031,0.8442622950819673,0.8394930117202384,0.9139633286318759
6,0.10994578918995203,0.24113708109177567,0.8524590163934426,0.8526828521126453,0.8524590163934426,0.8524799330666458,0.9141889400292273
7,0.0840479507900889,0.24840866210183404,0.8415300546448088,0.8424097688869304,0.8415300546448088,0.8402794331920933,0.9173060528559249
8,0.0682838973188741,0.24832613559953787,0.8387978142076503,0.8439751419693562,0.8387978142076503,0.8409667696459158,0.9112516146576926
9,0.06060976973073652,0.2474574679712373,0.8415300546448088,0.8347545472731696,0.8415300546448088,0.8302668765374225,0.9009836429473217
10,0.04642750086213554,0.26547972598848507,0.8387978142076503,0.8448056517455426,0.8387978142076503,0.841301219413105,0.9124163010077426
11,0.04679356819378695,0.25327607691466114,0.8333333333333334,0.8351027842831121,0.8333333333333334,0.8326175351470496,0.8961667876228805
12,0.04137667094916741,0.27122885546146996,0.8579234972677595,0.8577325511729234,0.8579234972677595,0.8573388809669029,0.9162708979603041
13,0.03413821069901943,0.30259322920302695,0.8278688524590164,0.8308061924973056,0.8278688524590164,0.8210742065166001,0.8835738995586306
14,0.03753448555964353,0.25618854870503166,0.860655737704918,0.8580635979021358,0.860655737704918,0.8559119463666834,0.92090334431898
15,0.03780735740350693,0.2640207997355305,0.8524590163934426,0.8507167168183257,0.8524590163934426,0.8507011190304935,0.9184304720740191
16,0.030182373316667708,0.2740152478587045,0.8633879781420765,0.862224054084881,0.8633879781420765,0.8571912735491884,0.9155363400022607
17,0.02339229833520631,0.27444093378166584,0.855191256830601,0.851176984559995,0.855191256830601,0.8496043968175117,0.9120899504872794
18,0.02743769715231789,0.30342758314199286,0.8278688524590164,0.828641839249361,0.8278688524590164,0.8251477607850422,0.8934567257559958
19,0.0242147814011028,0.28452436186982666,0.8661202185792349,0.8667418212067753,0.8661202185792349,0.859199535900742,0.9277529884867515
20,0.025103257427869344,0.29365191837188104,0.8469945355191257,0.8454586488991148,0.8469945355191257,0.8442051236673832,0.9057901830843536
21,0.020304557258492086,0.29200589472760036,0.8524590163934426,0.8535180615320697,0.8524590163934426,0.850608060994514,0.9115607162915845
22,0.0208537307989751,0.29761529232812994,0.8469945355191257,0.8439084939500903,0.8469945355191257,0.8368818384416415,0.9132478227302895
23,0.018961462539983452,0.30279654424966446,0.8442622950819673,0.8433019219740829,0.8442622950819673,0.8407337429830075,0.9042781631978857
24,0.012798911935374468,0.3042013857026535,0.855191256830601,0.8517789968062768,0.855191256830601,0.850923762562283,0.91678267164096
25,0.01654774329610965,0.30665114476821637,0.8497267759562842,0.8454898233943137,0.8497267759562842,0.8457534679596684,0.9072147995889003
26,0.015153969565001969,0.2987325879403414,0.855191256830601,0.8527279869492984,0.855191256830601,0.8467779842711952,0.9185739314218971
